Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Last_Sale
Nokia 6070 - Silver (Unlocked) Good quality Cellular Phone	$14.55	$6.00	1	$14.55	https://www.ebay.com/itm/185796424448?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
1100.Nokia 5800d-1 Very Rare - For Collectors - Unlocked	$29.99	$8.00	1	$29.99	https://www.ebay.com/itm/165572621197?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Used Nokia X100 - 128GB - 5G-  Midnight Blue (T-Mobile) And Metro	$78.99	$0.00	1	$78.99	https://www.ebay.com/itm/145008352869?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia 1.3 16GB TA-1207 Unlocked GSM Charcoal Cell Phone Very Good Y300	$41.95	$0.00	1	$41.95	https://www.ebay.com/itm/404219734311?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia 6300 4G Cell Phone - Charcoal (Unlocked) (Dual SIM)	$30.00	$12.55	1	$30.00	https://www.ebay.com/itm/354684911438?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Lot of 9 Parts and Repair. samsung, Iphone, Lg,  Nokia cell phones Read	$9.50	$0.00	1	$9.50	https://www.ebay.com/itm/145011455345?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
BRAND NEW NOKIA X100  5G 128GB 6GB RAM Metro BY T-Mobile CLEAN ESN UNLOCKED	$180.00	$0.00	1	$180.00	https://www.ebay.com/itm/125846269381?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
NOKIA LUMIA 1020 (UNKNOWN CARRIER) CLEAN ESN, WORKS, PLEASE READ! 49335	$38.71	$0.00	1	$38.71	https://www.ebay.com/itm/175298151960?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia G10 32GB Purple Unlocked Excellent	$44.00	$0.00	1	$44.00	https://www.ebay.com/itm/204289918526?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Unlocked - Nokia 5.4 128GB - Dusk / New in Sealed Box	$162.97	$18.42	8	$1,303.72	https://www.ebay.com/itm/325477162263?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia C100 N152DL Cellphone (Blue 32GB) Tracfone	$27.00	$0.00	1	$27.00	https://www.ebay.com/itm/166013797434?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia 5165 (Cingular) Cell Phone - Vintage Collector	$13.99	$0.00	1	$13.99	https://www.ebay.com/itm/134210502026?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia 5310 Dual SIM Feature Phone with MP3 Player, Wireless FM Radio and	$70.91	$0.00	1	$70.91	https://www.ebay.com/itm/203831210187?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia N96 Cellphone Vintage International Black - NEW IN BOX	$86.66	$19.67	18	$1,559.89	https://www.ebay.com/itm/144960383646?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
RARE  NOKIA 9300i cell phone original authentic	$99.99	$25.00	1	$99.99	https://www.ebay.com/itm/175200627771?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia 6700 slide 6700s GSM 3G 2G Mobile Phones Unlocked FM radio Bluetooth	$30.00	$7.00	1	$30.00	https://www.ebay.com/itm/354649353698?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia 8800 Sirocco Gold Unlocked Genuine Made in Germany	$119.00	$20.00	1	$119.00	https://www.ebay.com/itm/374551947300?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia G60 5G, Dual SIM, 128 GB + 6 GB RAM, 6.58″, 50MP, AI, Android 12, Black	$375.88	$16.50	2	$751.75	https://www.ebay.com/itm/144765532460?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia Lumia 930 - 32GB - Green (Unlocked) Smartphone	$44.00	$15.00	1	$44.00	https://www.ebay.com/itm/325592137396?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia 8850 Finland Unlocked Perfect condition	$70.00	$14.00	1	$70.00	https://www.ebay.com/itm/394447757003?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
RARE Nokia 7705 Twist - Black (Verizon) Cell Phone With Original Box NOT TESTED 	$56.00	$10.05	1	$56.00	https://www.ebay.com/itm/225507789627?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia 8110 4G (2018) TA-1059 Unlocked 4GB 512MB RAM Dual Sim KaiOS SmartPhone	$81.00	$0.00	3	$243.00	https://www.ebay.com/itm/285141186587?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia G20 - 128GB -(Unlocked) (Dual SIM) 4G LTE GSM Night Blue 48MP Camera	$149.00	$0.00	1	$149.00	https://www.ebay.com/itm/195685553159?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia 3310 3G - Gray  (Unlocked) Cellular Phone (Dual SIM)	$20.00	$5.65	1	$20.00	https://www.ebay.com/itm/364197311568?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Unlocked Nokia 5300 2G Original GSM 5300 Cellphone Muti-color Slider Phone	$34.17	$0.00	1	$34.17	https://www.ebay.com/itm/174569398196?nordt=true&orig_cvip=true&rt=nc	Apr 4, 2023
Nokia 110 - 32GB - Black (Unlocked) Cell Phone 400460	$26.00	$7.65	1	$26.00	https://www.ebay.com/itm/374250321098?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 7650 Cell Phone Gray (Untested) Vintage Classic Collectors 2G Mobile Phone	$17.09	$12.49	1	$17.09	https://www.ebay.com/itm/225488006799?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 8- Black 64GB - Verizon Unlocked - Bezel Chipped #265MR	$50.00	$0.00	1	$50.00	https://www.ebay.com/itm/256031872021?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia X100 5G (TA-1399) - 128GB - Midnight Blue (Unlocked) Cracked....FREE S&H!!	$49.99	$0.00	1	$49.99	https://www.ebay.com/itm/314489058629?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Motorola Moto One 5G Ace Case with Built in Screen Protector and 2 Pack Camera L	$15.06	$0.00	7	$105.43	https://www.ebay.com/itm/165302307316?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 225 4G Cell Phone - Black (Unlocked) (Single SIM)	$35.00	$5.00	1	$35.00	https://www.ebay.com/itm/334816385913?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Lot of 5 Nokia C2 Tennan (TA-1218), Cricket Mixed Issues, FOR PARTS OR REPAIR!!	$25.00	$0.00	1	$25.00	https://www.ebay.com/itm/175436655074?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
NOKIA 225 4G UNLOCKED SINGLE SIM GSM MOBILE CELL PHONE - BLACK - NEW	$49.95	$0.00	1	$49.95	https://www.ebay.com/itm/125845260090?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 6700 Classic 6700c GSM 3G GPS Mobile Phones Unlocked 5MP Bluetooth FM radi	$71.00	$0.00	2	$142.00	https://www.ebay.com/itm/354478131666?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia N Series N93i -Smartphone MADE IN FINLAND Very Rare - For Collectors	$499.00	$0.00	1	$499.00	https://www.ebay.com/itm/225391935076?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 8800  Silver Black Germany parts or repair	$27.43	$14.00	3	$82.30	https://www.ebay.com/itm/394352964968?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia XR20 - 128GB - TA-1374 Granite (Unlocked) (Dual SIM) Android 13 	$295.00	$0.00	1	$295.00	https://www.ebay.com/itm/125848357436?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
1237.Nokia 6555b Very Rare - For Collectors - Unlocked	$21.99	$8.00	1	$21.99	https://www.ebay.com/itm/165634731110?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
NEW Tracfone Nokia 2760 Flip BLACK Prepaid Cell Phone 4G LTE Retail Box SEALED	$18.70	$0.00	1	$18.70	https://www.ebay.com/itm/266199627291?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 2.1 TA1136 16GB (Verizon) Smartphone - Tested And Working	$38.21	$0.00	1	$38.21	https://www.ebay.com/itm/275149860896?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 225 4G Cell Phone - Black (Unlocked) (Single SIM)	$29.99	$0.00	2	$59.98	https://www.ebay.com/itm/404228530743?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
NOKIA 2.3 TA-1214 32GB GSM Unlocked Android READ	$30.00	$3.99	1	$30.00	https://www.ebay.com/itm/275762786966?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia Lumia 1320 4G LTE GSM Windows Smartphone for VIRGIN Mobile (RM-994)(Black)	$29.99	$9.99	1	$29.99	https://www.ebay.com/itm/115715798594?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 2760 Flip Phone, 4G LTE Unlocked, Bundle	$85.00	$8.99	1	$85.00	https://www.ebay.com/itm/256031186907?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 7.2 - 128GB - Charcoal (Unlocked) (Dual SIM)	$115.00	$12.45	1	$115.00	https://www.ebay.com/itm/266182599960?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia X100 TA-1399 128 GB Metro T-Mobile Unlocked Android 4G LTE Smartphone 2605	$107.06	$0.00	1	$107.06	https://www.ebay.com/itm/185824827454?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Used & Untested - Nokia* Model 3560 Type RH-14 Silver For Parts Or Repairs Only	$0.99	$5.75	1	$0.99	https://www.ebay.com/itm/313603573658?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia G60 5G TA-1479 128GB 6GB RAM 5G Dual (Global Model) Unlocked GSM (Silver)	$115.00	$17.05	1	$115.00	https://www.ebay.com/itm/256020998235?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 6131 - Black pink (Unlocked) Cellular Phone	$51.17	$8.00	1	$51.17	https://www.ebay.com/itm/314398116400?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia X100 5G 128GB TA-1399 (T-Mobile) Unlocked Midnight Blue	$26.69	$8.00	1	$26.69	https://www.ebay.com/itm/385511397328?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 6300 4G TA-1324 4GB GSM Unlocked Phone Dual Sim Powder White - VERY GOOD	$40.00	$11.54	1	$40.00	https://www.ebay.com/itm/234955691824?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 3300 10 unopened and unused. A collectors item or a vintage item. US ONLY!	$160.00	$0.00	1	$160.00	https://www.ebay.com/itm/266198521567?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Original Nokia X3 Unlocked Bluetooth 3.2MP MP3 X3-00 Slider GSM 2G Mobile Phone	$44.00	$0.00	1	$44.00	https://www.ebay.com/itm/225402073885?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 8.3 5G TA-1243 - 64GB - Polar Night (Unlocked) (Dual SIM)	$175.00	$0.00	1	$175.00	https://www.ebay.com/itm/204284966742?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 3220 - blue (Unlocked) GSM900/1800/1900 Cellular Phone +1Year WARRANTY	$32.60	$0.00	1	$32.60	https://www.ebay.com/itm/234877609794?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Lot of (7) - Nokia Lumia Mixed Models and Carriers - Power on Tested only	$75.00	$8.00	1	$75.00	https://www.ebay.com/itm/145005180829?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 2 (TA-1035) 8GB - Black (GSM Unlocked) Dual SIM Smartphone - J9075	$42.99	$0.00	1	$42.99	https://www.ebay.com/itm/134400097555?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
"Nokia Lumia 950 32GB 5.2"" 20MP 4G LTE Unlocked Smartphone"	$89.00	$9.55	1	$89.00	https://www.ebay.com/itm/225499966659?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
CRICKET WIRELESS NOKIA C2 TENNEN QUAD CORE 4G LTE 5.45” HD 32GB PREPAID PHONE	$39.99	$0.00	1	$39.99	https://www.ebay.com/itm/275741533181?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Original Nokia E75 3G HSDPA Wi-Fi Bluetooth GPS Radio Slider QWERTY Phone 2.4 in	$179.00	$0.00	1	$179.00	https://www.ebay.com/itm/265021034194?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia C5 Endi (TA-1222) 64GB - Blue (Cricket) (GSM Unlocked) - CRACKED - Q1835	$27.25	$0.00	1	$27.25	https://www.ebay.com/itm/134513912203?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 770 Very Rare - For Collectors - Does not charge	$50.00	$26.33	1	$50.00	https://www.ebay.com/itm/185840114536?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 6600 Slide - Black silver (Unlocked) Cellular Phone	$33.19	$16.00	2	$66.38	https://www.ebay.com/itm/394099901893?nordt=true&orig_cvip=true&rt=nc	Apr 3, 2023
Nokia 1209 - Blue black (Unlocked) Cellular Phone	$15.99	$17.00	2	$31.98	https://www.ebay.com/itm/394447496074?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia G10 Android 11 3/32GB 6.52-Inch International Unlocked Smartphone - Night	$83.00	$0.00	2	$165.99	https://www.ebay.com/itm/304871528653?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia C2 Tennen - 32GB - Steel (Cricket) (Single SIM)	$70.00	$0.00	1	$70.00	https://www.ebay.com/itm/185828401455?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 6010 Cell Phone - Vintage Collector	$4.00	$3.90	1	$4.00	https://www.ebay.com/itm/225501061031?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 8310 Cell Phone Black  (Unlocked) Vintage Classic Button 2G Mobile Phone	$17.99	$13.99	1	$17.99	https://www.ebay.com/itm/225491783539?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 225 4G - TA-1282 - Black (Unlocked) 4G LTE GSM Global Basic Cell Phone	$29.99	$0.00	1	$29.99	https://www.ebay.com/itm/285213161725?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia Lumia 521 - 8GB - White (T-Mobile) Smartphone	$5.50	$4.31	1	$5.50	https://www.ebay.com/itm/134507270019?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia E65 Cell Phone Mocha (Unlocked) Slider Classic Button 3G Mobile Phone	$16.19	$12.49	1	$16.19	https://www.ebay.com/itm/225508804857?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia Asha 210 GSM Unlocked QWERTY Bluetooth Wifi Dual SIM Full Work Cell Phone	$31.94	$0.00	8	$255.50	https://www.ebay.com/itm/185033625959?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia Asha 210 GSM Unlocked QWERTY Keyboard Dual SIM Bluetooth Wifi Cell Phone	$33.90	$0.00	23	$779.70	https://www.ebay.com/itm/134396231499?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia Lumia 1020 black phone 41 mp	$150.00	$0.00	1	$150.00	https://www.ebay.com/itm/174770600926?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia Lumia 929 32GB- Black- Verizon-Windows Phone	$29.99	$0.00	1	$29.99	https://www.ebay.com/itm/314486054313?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
NEW Nokia 6300 4G Phone Unlocked Dual SIM, WiFi Hotspot Charcoal Gray	$53.99	$9.03	1	$53.99	https://www.ebay.com/itm/165995942452?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
1828.Nokia 6235 Very Rare - For Collectors - Unlocked - Very Good Shape	$39.99	$8.00	1	$39.99	https://www.ebay.com/itm/165923920267?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Used, Working, Nokia Lumia 1520 - 16GB - Yellow (AT&T) Smartphone	$36.00	$0.00	1	$36.00	https://www.ebay.com/itm/204286928180?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
1827.Nokia 6235i Very Rare - For Collectors - Unlocked - Very Good Shape	$39.99	$8.00	1	$39.99	https://www.ebay.com/itm/165923920046?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 5.4 (TA-1333) 128GB (GSM Unlocked) Dual SIM Smartphone - CRACKED - K1233	$73.99	$0.00	1	$73.99	https://www.ebay.com/itm/145010218434?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Lot of 7 phones motorola ,lg htc alcatel nokia (ASIS) for repairing-Parts	$35.00	$0.00	1	$35.00	https://www.ebay.com/itm/145016141766?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 225 4G Cell Phone - Black (Unlocked) (Single SIM)	$22.00	$0.00	1	$22.00	https://www.ebay.com/itm/325590364890?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 225 4G - Black (Unlocked) LTE GSM Global Basic Cell Phone	$16.93	$7.85	1	$16.93	https://www.ebay.com/itm/314492754188?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
1770.Nokia 5330 Very Rare - For Collectors - Unlocked - Lifetimer 2 Minutes	$69.99	$8.00	1	$69.99	https://www.ebay.com/itm/165923778946?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
1768.Nokia 5320d-1 Very Rare - For Collectors - Unlocked	$29.99	$8.00	1	$29.99	https://www.ebay.com/itm/165923803891?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
1854.Nokia 6108 Very Rare - For Collectors - Unlocked - Like N E W	$59.99	$8.00	1	$59.99	https://www.ebay.com/itm/165924056957?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 6100	$17.00	$17.00	2	$34.00	https://www.ebay.com/itm/125427520176?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 8800 Classic silver Genuine Unlocked Made in Germany	$152.50	$20.00	1	$152.50	https://www.ebay.com/itm/374587135316?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 1112 Black  Dualband GSM 900/1800 ONLY Original Unlocked Cell phone	$14.55	$5.00	1	$14.55	https://www.ebay.com/itm/394491193218?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 5310 XpressMusic Cell Phone Black (Unlocked) Classic 2G Mobile Phone	$8.32	$4.00	1	$8.32	https://www.ebay.com/itm/225367117820?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 3310 (2017) Dual Sim TA-1030 Red (Untested) Classic Button 2G Mobile Phone	$11.24	$11.49	1	$11.24	https://www.ebay.com/itm/225413897106?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Original Nokia 3100 blue red white Unlocked GSM Celluar Mobile Phone	$15.60	$8.00	1	$15.60	https://www.ebay.com/itm/403536817118?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Vintage Cell Phones Nokia 3595 1661 Samsung SPH-M300 SPH-M320	$29.00	$10.00	1	$29.00	https://www.ebay.com/itm/234703673659?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia Cingular Flip Cell Phone 6102i  *90s craze* *untested*	$7.00	$5.60	1	$7.00	https://www.ebay.com/itm/134506862971?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia C100 32GB Blue N152DL TracFone Wireless Android Smart Phone | Clean IMEI	$28.45	$5.60	1	$28.45	https://www.ebay.com/itm/304805931634?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 2720 V Flip TA-1295 Verizon Wireless 4G LTE KaiOS 4GB KaiOS Smartphone	$69.87	$6.41	204	$14,252.89	https://www.ebay.com/itm/374219976897?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
"Nokia 6700S Slide Phone Long Stand-by 2.2"" 3G 5MP Bluetooth Original Unlocked "	$40.74	$0.00	4	$162.95	https://www.ebay.com/itm/302804918485?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
"Unlocked Nokia 225 4G TA1282 2.4"" QVGA LCD 64MB Radio microSDHC GSM Classic Blue"	$18.50	$5.85	1	$18.50	https://www.ebay.com/itm/145005417309?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia G10 32GB Blue Unlocked  Good	$19.99	$0.00	1	$19.99	https://www.ebay.com/itm/204292937568?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
"NOKIA 8 TA-1004/1012 4gb 64gb Octa-Core 13mp Fingerprint 5.3"" Android Smartphone"	$236.28	$9.99	11	$2,599.04	https://www.ebay.com/itm/352738735623?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Used Nokia Model 6555 Black w/ Box For Parts or Repairs Only Cell Phone L@@K !!	$6.99	$0.00	1	$6.99	https://www.ebay.com/itm/125846410285?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia X7-00 1GB- Black (Rogers) READ BELOW	$15.00	$0.00	1	$15.00	https://www.ebay.com/itm/134512328718?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
"Nokia X30 5G DualSIM 6.43""AMOLED 8/256GB 50MP Snapdragon695 4200mAh CNFREESHIP"	$516.96	$42.00	3	$1,550.87	https://www.ebay.com/itm/175467635773?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia G10 32GB TA-1338 4G LTE GSM Unlocked - Very Good	$94.99	$0.00	4	$379.96	https://www.ebay.com/itm/284960913166?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia Lumia 920 - 32GB - Black (AT&T) Smartphone	$10.00	$10.95	1	$10.00	https://www.ebay.com/itm/285204475696?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia N8 (Moviestar) Cell Phone GSM Black - Gold	$10.00	$10.40	1	$10.00	https://www.ebay.com/itm/285204429202?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 8800 Sirocco  Black Vintage Mobile Phone Made in Germany	$71.40	$15.00	1	$71.40	https://www.ebay.com/itm/275767901162?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 2780 Flip - 512MB - Red (Unlocked) (Single SIM)	$69.99	$0.00	1	$69.99	https://www.ebay.com/itm/175669145233?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
NEW Nokia 2780 Flip - TA-1420 - Red (Unlocked) 4G LTE GSM Basic Flip Cell Phone	$79.99	$0.00	1	$79.99	https://www.ebay.com/itm/404225440581?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 3410 Cell Phone Green (Unlocked) Vintage Button Classic 2G Mobile Phone	$13.76	$3.99	1	$13.76	https://www.ebay.com/itm/225375264629?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 3110 Classic Vintage Cell Phone Black (Unlocked) 2G Button Mobile Phone	$8.00	$3.99	1	$8.00	https://www.ebay.com/itm/225497189055?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 6300 4G Cell Phone - White (Unlocked) 	$60.00	$5.99	1	$60.00	https://www.ebay.com/itm/304847889066?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 3210 Cell Phone Gray (Unlocked) Vintage Classic Button 2G Mobile Phone	$26.77	$12.49	1	$26.77	https://www.ebay.com/itm/225461550552?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
"Unlocked Original Nokia 225 Dual Sim 2.8"" 2MP Camera GSM Bluetooth Mobile Phone"	$29.39	$14.33	5	$146.94	https://www.ebay.com/itm/394239395204?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
NOKIA X100 128GB (TA-1399) Midnight Blue unlocked works great Looks good 	$83.91	$0.00	1	$83.91	https://www.ebay.com/itm/295590990492?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
(2x) Nokia C100 (TA-1484) 32GB (Consumer Cellular) Smartphones - CHECK IMEIs?	$32.89	$0.00	1	$32.89	https://www.ebay.com/itm/134513719759?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
NOKIA X3 vintage rare phone mobile 	$16.00	$10.55	1	$16.00	https://www.ebay.com/itm/125589500815?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia 1100 Mobile Phone Unlocked GSM900/1800MHz cheap cellphone +1 Year WARRANTY	$19.43	$0.00	11	$213.69	https://www.ebay.com/itm/195597723379?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia - N139DL - (TracFone Wireless) - 4GB - Flip Cell Phone - Black 4G prepaid	$10.00	$10.65	1	$10.00	https://www.ebay.com/itm/185814430990?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Nokia XpressMusic 5320 - Red (Unlocked) Smartphone	$37.45	$0.00	1	$37.45	https://www.ebay.com/itm/385459415626?nordt=true&orig_cvip=true&rt=nc	Apr 2, 2023
Original Nokia 8800 Sapphire Arte	$1,175.00	$25.00	1	$1,175.00	https://www.ebay.com/itm/175599320995?nordt=true&orig_cvip=true&rt=nc	Apr 1, 2023
Nokia Lumia 635 Blue Windows 4G LTE 8GB Unlocked (Cricket) Smartphone - Grade A	$49.99	$0.00	1	$49.99	https://www.ebay.com/itm/313896686531?nordt=true&orig_cvip=true&rt=nc	Apr 1, 2023
Nokia G400 5G- 64GB - Meteor Gray - Locked METRO by T-Mobile	$105.00	$5.00	1	$105.00	https://www.ebay.com/itm/325590605138?nordt=true&orig_cvip=true&rt=nc	Apr 1, 2023
NEW!!! Nokia 5230 Nuron, Nokia N97, Nokia X6  - LOT OF 3	$25.00	$0.00	1	$25.00	https://www.ebay.com/itm/304848423439?nordt=true&orig_cvip=true&rt=nc	Apr 1, 2023
Nokia N810 Very Rare 🔆For Collectors🔆	$38.00	$0.00	1	$38.00	https://www.ebay.com/itm/125734393795?nordt=true&orig_cvip=true&rt=nc	Apr 1, 2023
Original Nokia 225 Unlocked Dual SIM English Hebrew Keyboard Mobile Phone 	$45.89	$0.00	3	$137.66	https://www.ebay.com/itm/302804671741?nordt=true&orig_cvip=true&rt=nc	Apr 1, 2023
Nokia G100 128GB 6.82” Android 11 5G Ocean Blue (UNLOCKED New Factory Sealed)	$145.00	$19.00	1	$145.00	https://www.ebay.com/itm/374600881262?nordt=true&orig_cvip=true&rt=nc	Apr 1, 2023
1683.Nokia N86-1 Very Rare - For Collectors - Unlocked - Lifetimer 15 Hours	$59.99	$8.00	1	$59.99	https://www.ebay.com/itm/165922979061?nordt=true&orig_cvip=true&rt=nc	Apr 1, 2023
Nokia 6555 (AT&T) Flip Phone Lot of 2 - Vintage Collector - READ	$20.00	$0.00	1	$20.00	https://www.ebay.com/itm/314410961032?nordt=true&orig_cvip=true&rt=nc	Apr 1, 2023
NOKIA 2V Smartphone (Black, 8 GB, Verizon, Locked, Check IMEI) - READ!	$12.99	$5.55	1	$12.99	https://www.ebay.com/itm/256027565040?nordt=true&orig_cvip=true&rt=nc	Apr 1, 2023
Nokia G50 4GB 128GB Ocean Blue Unlocked Single SIM TA-1390	$145.00	$0.00	1	$145.00	https://www.ebay.com/itm/304806698594?nordt=true&orig_cvip=true&rt=nc	Apr 1, 2023
2199.Nokia 3310 TA-1036 -  Unlocked - N E W	$44.99	$8.00	1	$44.99	https://www.ebay.com/itm/165922675857?nordt=true&orig_cvip=true&rt=nc	Apr 1, 2023
