Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Last_Sale	Condition	Processor	Screen Size	Color	Memory Card Type	Lock Status	SIM Card Slot	Brand	Network	Model	Connectivity	Style	Operating System	Features	Storage Capacity	Camera Resolution	RAM	Seller Notes	Contract	MPN	2G	3G	4G	5G	Bluetooth	GSM	WI-FI	Micro USB	USB	Type-C	NFC	Dual-Band	FM	DLNA	EDGE	GPS	HDMI Micro	Headphone Jack	Infrared	Lightning	Quad-Band	Tri-Band	WAP	WCDMA
Original Nokia 2720 Flip (2019) 4G LTE WiFi Dual SIM KaiOS Unlocked Smartphone	129.97	0.0	2	259.93	https://www.ebay.com/itm/185616602768?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	2.8	Black	up to 32 GB MicroSD	Factory Unlocked	Dual SIM	nokia	Unlocked	Nokia 2720	3.5 mm earjack, Google Assistant Button, Bluetooth 4.1, Micro-USB, 2G, 3G, 4G, GPS, LTE, Wi-Fi	Flip	Other	3.5 mm earjack, up to 32 GB MicroSD, Flash, Emergency Button	4.0	2.0	8.0	“Fully Working, Look as New one,100% Genuine,This means the product has been inspected, cleaned, and ...Read moreabout the seller notes“Fully Working, Look as New one,100% Genuine,This means the product has been inspected, cleaned, and is in excellent condition. fully tested before shipped.Package include :1* Phone,1* Charger,1* Battery(Accessioes Are New but Not Original)”Read Lessabout the seller notes	Without Contract	Does not apply	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nokia 1616 Cell Phone  - Black Basic Button Easy 2G Mobile Phone	0.99	11.45	1	0.99	https://www.ebay.com/itm/155473006997?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	1.8	Black	no	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 6300 4G	2G	Bar	Other	FM Radio, sms, Exchangeable color covers, Organizer Voice memo Predictive text input	88.56291056088934	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Nokia 1616	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 6200 (AT&T) Vintage Cell Phone ASIS - Fast Shipping!	7.72	0.0	2	15.44	https://www.ebay.com/itm/144645770212?nordt=true&orig_cvip=true&rt=nc	2023-04-11	For parts or not working	Others	3.7637822239322816	Beige	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	6200	Micro USB	Bar	Other	Internet Connectivity	88.56291056088934	9.165085388994308	5.2053941908713695	“No Charger”	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Original Nokia 8910 2G bands GSM 900 / 1800 Long Stand-by Bluetooth Slide Phone	142.34	17.0	6	854.02	https://www.ebay.com/itm/153019510719?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Open box	Others	3.7637822239322816	Multi-Color	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 8910	Micro USB	Bar	Other	Bluetooth Enabled, Music Player	2.0	9.165085388994308	5.2053941908713695	“An product that has been professionally restored to working”	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 1.4 - 32GB - Charcoal (Unlocked) (Dual SIM)	50.0	10.2	1	50.0	https://www.ebay.com/itm/354278183736?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Open box	Quad Core	6.5	Black	microSDXC	Factory Unlocked	Dual SIM (SIM + SIM + Memory Card)	nokia	Unlocked	Nokia 1.4	Bluetooth, 4G, Wi-Fi, Micro USB	Bar	Android	Facial Recognition, Fingerprint Sensor, Dual Rear Cameras	32.0	8.0	2.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	TA1323, TA-1323, F20BTX1362022	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 2780 Flip - 512MB - Red (Unlocked) (Single SIM)	66.0	17.58	1	66.0	https://www.ebay.com/itm/115761779837?nordt=true&orig_cvip=true&rt=nc	2023-04-11	New	Quad Core	2.7	Red	MicroSDHC	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 2780 Flip	USB Type-C, Bluetooth, Wi-Fi	Bar	Other	Hall Effect Sensor, FM Radio	512.0	5.0	4.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	16WNDR11A01	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 2.4 (TA-1274) 32GB - Gray (GSM Unlocked) Smartphone - SMALL ISSUE - 61294	57.99	0.0	1	57.99	https://www.ebay.com/itm/144937942839?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	3.7637822239322816	Gray	MicroSD	Factory Unlocked	Dual SIM (SIM + SIM)	nokia	Unlocked	Nokia 2.4	Micro USB	Bar	Other	Internet Connectivity	32.0	9.165085388994308	5.2053941908713695	“The phone is fully functional and works great, but there are some dead pixels on the display. ...Read moreabout the seller notes“The phone is fully functional and works great, but there are some dead pixels on the display. Please read the full description.”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 6350 - RED (AT&T) Cellular Flip Phone NIB	14.5	9.58	1	14.5	https://www.ebay.com/itm/256033307735?nordt=true&orig_cvip=true&rt=nc	2023-04-11	New	Others	2.2	Red	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	NOKIA 6350	Micro USB	Flip	Other	Internet Connectivity	52.0	2.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	6350GRAYATTREF, 4000285, 2001352, 4270248, 6350GRPHTATT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 6300 4G Cell Phone - Charcoal (Unlocked) (Dual SIM)	49.99	0.0	1	49.99	https://www.ebay.com/itm/195705107061?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Open box	Others	2.4	Gray, Black	MicroSDHC	Factory Unlocked	Dual SIM (SIM + SIM + Memory Card)	nokia	Unlocked	Nokia 6300 4G	Bluetooth, 4G, Wi-Fi, Micro USB	Bar	Other	Internet Connectivity	4.0	0.0	8.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	16LIOB11A03	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1366.Nokia 5300 - Very Rare - For Collectors - Unlocked	39.99	8.0	1	39.99	https://www.ebay.com/itm/165699337869?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	2.5	Black	MicroSD	Network Unlocked	Single SIM	nokia	Unlocked	Nokia 5300	Micro USB	Bar	Other	Internet Connectivity	512.0	2.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 225 Job Lot 21 Cell Phones Black (Untested) Classic Button Mobile Phones	35.0	29.99	1	35.0	https://www.ebay.com/itm/225491980560?nordt=true&orig_cvip=true&rt=nc	2023-04-11	For parts or not working	Others	2.8	Black	MicroSDHC	Network Locked	Single SIM	nokia	Operator	Nokia 6300 4G	2G, Bluetooth	Bar	Other	SMS(threaded view), MMS, Email, IM, Camera	88.56291056088934	2.0	5.2053941908713695	“Please review all photos and description”	Untested	Nokia 225	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 6236i Verizon Gray- ASIS (JX-1624) V2-5C	12.0	0.0	1	12.0	https://www.ebay.com/itm/134406362195?nordt=true&orig_cvip=true&rt=nc	2023-04-11	For parts or not working	Others	3.7637822239322816	Gray	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia 6300 4G	Micro USB	Bar	Other	Internet Connectivity	88.56291056088934	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 6820a GSM Unlocke QWERTY Texting, Camera Bluetooth Cellphone, Finland Made	89.99	21.93	7	629.93	https://www.ebay.com/itm/115634295761?nordt=true&orig_cvip=true&rt=nc	2023-04-11	New	Others	1.8	Blue-Silver	None	Network Unlocked	Single SIM	nokia	Unlocked	Nokia 6820	2G, Bluetooth, GPRS, Infrared, Tri-Band, WAP	Foldable	Other	Camera, Color Screen, EDGE, FM Radio, Global Ready, GPRS, Infrared, QWERTY Keyboard, Sim Free	3.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	6820a	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0
Nokia 6300 4G Cell Phone - Charcoal (Unlocked) (Dual SIM)	35.0	4.0	1	35.0	https://www.ebay.com/itm/275418494622?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	2.4	Gray, Black	MicroSDHC	Factory Unlocked	Dual SIM (SIM + SIM + Memory Card)	nokia	Unlocked	Nokia 6300 4G	Bluetooth, 4G, Wi-Fi, Micro USB	Bar	Other	Internet Connectivity	4.0	0.0	8.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	16LIOB11A03	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lot Of 6 LG One Motorola Nokia Smart Phones For Parts Or Repair, Untested.	42.0	0.0	1	42.0	https://www.ebay.com/itm/195696571054?nordt=true&orig_cvip=true&rt=nc	2023-04-11	For parts or not working	Others	6.1	Black	MicroSD	Network Unlocked	Single SIM	nokia	Operator	yes	4G, Bluetooth, Wi-Fi	Bar	Other	Internet Connectivity	88.56291056088934	16.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 Pcs Vintage Mobiles Unlocked Collection Cellphones GSM Buttons Dual SIM 2G/3G	19.32	12.33	3	57.97	https://www.ebay.com/itm/255981576253?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	2.31	Black	MicroSD	Network Unlocked	Dual SIM (SIM + SIM)	nokia	Unlocked	8260	3G	Bar	Other	Camera	32.0	0.0	1.0	“3 pcs unlocked vintage phones for collection it may have some scratches or for missing parts or ...Read moreabout the seller notes“3 pcs unlocked vintage phones for collection it may have some scratches or for missing parts or parts but you will get 3 pcs with free gift”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 2780 Flip  - RED (READ)	71.0	0.0	1	71.0	https://www.ebay.com/itm/115761482396?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Open box	Quad Core	2.7	Red	MicroSDHC	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 2780 Flip	USB Type-C, Bluetooth, Wi-Fi	Flip	Other	Hall Effect Sensor, FM Radio	4.0	5.0	4.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 928 Lumia 32GB Verizon Wireless 4G LTE Windows Smartphone - Good	44.95	0.0	6	269.7	https://www.ebay.com/itm/402893680764?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Good - Refurbished	Dual Core	4.5	Black	Not Applicable	Network Locked	Single SIM	nokia	Operator	928 Lumia	4G, Bluetooth	Bar	Other	AMOLED Display, Camera	32.0	8.0	1.0	“This is a B stock item, meaning unit is in good cosmetic condition and will show signs of use in ...Read moreabout the seller notes“This is a B stock item, meaning unit is in good cosmetic condition and will show signs of use in the form of scrapes or scratches.”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brand NEW Nokia 2720 Flip (2019) 4G LTE Dual SIM KaiOS Unlocked Cellphone	135.93	3.0	3	407.78	https://www.ebay.com/itm/185775099785?nordt=true&orig_cvip=true&rt=nc	2023-04-11	New	Dual Core	2.8	Black	MicroSDHC	Factory Unlocked	Dual SIM (SIM + SIM)	nokia	Unlocked	Nokia 2720	4G	Flip	Other	FM Radio	4.0	2.0	8.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	dose not apply	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 208 - Black (Unlocked) Cellular Phone	27.5	4.65	1	27.5	https://www.ebay.com/itm/225512195264?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Open box	Others	2.4	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 6300 4G	Bluetooth, Micro USB	Bar	Other	Internet Connectivity	256.0	9.165085388994308	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 7610 - Black/red (Unlocked) Smartphone (Release date: 25 Mar 2009)	25.5	7.5	2	51.0	https://www.ebay.com/itm/144917506508?nordt=true&orig_cvip=true&rt=nc	2023-04-11	New	Others	3.7637822239322816	Black	MultiMediaCard (MMC)	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 7610	Micro USB	Bar	Other	Internet Connectivity	8.0	1.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	7610N, 2784141, 7610 USA, N7610WO, N7610, 1186, 6417182316364, 7610SILVER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 225 4G Cell Phone - Blue (Unlocked) (Single SIM)	32.99	0.0	1	32.99	https://www.ebay.com/itm/195705119138?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Open box	Others	2.4	Blue	MicroSDHC	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 225 4G	Bluetooth, 4G, Micro USB	Bar	Other	Internet Connectivity	128.0	0.0	8.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	TA1282	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Original Nokia N Series N73 GSM 2G Bluetooth MP3 2.4"" 3.2MP Camera Cellphone"	35.91	0.0	8	287.28	https://www.ebay.com/itm/284317187354?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	2.4	Black	MicroSD	Network Unlocked	Single SIM	nokia	Operator	Nokia N73	2G, 3G, Bluetooth	Bar	Other	Bluetooth Enabled, Camera, Music Player, Speakerphone, Wi-Fi Capable	42.0	3.0	8.0	“Item has been renewed with a new housing, fully working, look as new one,100% Genuine, ...Read moreabout the seller notes“Item has been renewed with a new housing, fully working, look as new one,100% Genuine, professionally tested before ship.”Read Lessabout the seller notes	Without Contract	Does Not Apply	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Original Nokia 2700 Camera Bluetooth Vedio MP4 Cheap Classic Mobile Phone Black	25.37	3.0	1	25.37	https://www.ebay.com/itm/164880922301?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	3.7637822239322816	Black	MicroSD	Unlocked	Single SIM	nokia	Operator	Nokia 2700	2G, Bluetooth	Bar	Other	Camera	2.0	2.0	5.2053941908713695	“1 Year warranty，Look like new, 100% Genuine, professionally tested and in full working order”	Without Contract	Does Not Apply	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia Lumia Job Lot 3 Cell Phones Black (Untested) Mix Models Smartphones	10.12	12.49	1	10.12	https://www.ebay.com/itm/225441331379?nordt=true&orig_cvip=true&rt=nc	2023-04-11	For parts or not working	Others	3.7637822239322816	Black	MicroSD	untested	Single SIM	nokia	Operator	Nokia 6300 4G	Micro USB	Bar	Other	Internet Connectivity	88.56291056088934	9.165085388994308	5.2053941908713695	“Please review all photos and description”	Without Contract	does not apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia X20, 128 GB, Dual SIM , 6 GB RAM, 5G, Nordic Blue, 64 MP (wide) Autofocus	429.25	16.5	1	429.25	https://www.ebay.com/itm/144461273127?nordt=true&orig_cvip=true&rt=nc	2023-04-11	New	Octa Core	6.67	Blue	microSDXC	Network Unlocked	Dual SIM (SIM + SIM)	nokia	Unlocked	Nokia X20, 128 GB	5G	Bar	Other	3D Depth Camera	128.0	64.0	6.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	With Contract	101QKSLVH040	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"T-Mobile Nokia X100 5G 128GB 48MP 6.7"" Smart Phone / Simple METRO Lyca TELLO"	49.0	6.95	1	49.0	https://www.ebay.com/itm/334815155477?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Octa Core	6.67	Blue	microSDXC	Network Locked	Single SIM	nokia	Operator	Nokia X100	USB Type-C, 5G, Bluetooth, Wi-Fi, NFC	Bar	Android	Facial Recognition, Fingerprint Sensor, Fast Charging	128.0	48.0	6.0	“Phone works great and is in excellent shape, almost new. We rate this phone 9/10 cosmetically ...Read moreabout the seller notes“Phone works great and is in excellent shape, almost new. We rate this phone 9/10 cosmetically overall. See photos. We provide a complimentary A4 Certification report through PhoneCheck with your purchase, showing all key functions passed (photo #2).  IMEI is clean for activation on the T-Mobile family of networks, including Simple, Family, Mint Mobile, Tello, T-Mobile, Ultra, Lyca and Metro PCS. This auction is for the phone only -- the charger and SIM card are not included. 30 day warranty.”Read Lessabout the seller notes	Without Contract	X100	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 5.4 TA-1333 128GB Dual Sim GSM Unlocked Android - Polar Night  Smartphone	109.99	0.0	1	109.99	https://www.ebay.com/itm/225523133316?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Octa Core	6.39	Polar Night	MicroSD	Factory Unlocked	Dual SIM (SIM + SIM)	nokia	Unlocked	Nokia 5.4	2G, 3G, 4G, Bluetooth, Wi-Fi	Bar	Android	3G Data Capable,4G Data Capable,Global Ready	128.0	48.0	4.0	“Very good condition. Includes charger and case”	Without Contract	TA-1333	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2307.Nokia 107 Very Rare - For Collectors - Batt Dead	89.99	20.0	1	89.99	https://www.ebay.com/itm/165929667030?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	2.5	Black	MicroSD	Network Unlocked	Single SIM	nokia	Unlocked	107	Micro USB	Bar	Other	Internet Connectivity	8.0	2.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	BLACKBERRYCURVE93303GUNLOCKEDDARKGRAY	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2552.Nokia 6315i Twist Very Rare - For Collectors - No Sim Card - CDMA	49.99	16.0	1	49.99	https://www.ebay.com/itm/165988295688?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	2.5	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Unlocked	6315i	Micro USB	Bar	Other	Internet Connectivity	512.0	2.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964.Nokia 2226 Very Rare - For Collectors - Unlocked	24.99	8.0	1	24.99	https://www.ebay.com/itm/165926941927?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	2.5	Black	MicroSD	Network Unlocked	Single SIM	nokia	Operator	2626	Micro USB	Bar	Other	Internet Connectivity	512.0	2.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New Nokia C100 32GB Simple Mobile Check IMEI Lot of 5	149.99	0.0	1	149.99	https://www.ebay.com/itm/334824666587?nordt=true&orig_cvip=true&rt=nc	2023-04-11	For parts or not working	Others	3.7637822239322816	Blue	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia C100	Micro USB	Bar	Other	Internet Connectivity	32.0	9.165085388994308	5.2053941908713695	“These units have a BAD IMEI. The brand-new, unused, unopened, undamaged item is in its original ...Read moreabout the seller notes“These units have a BAD IMEI. The brand-new, unused, unopened, undamaged item is in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details”Read Lessabout the seller notes	Without Contract	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 2300 Cell Phone (Unlocked) Vintage Classic Button 2G Mobile Phone	12.0	0.0	1	12.0	https://www.ebay.com/itm/225510765950?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	3.7637822239322816	Multicolor	no	Factory Unlocked	Single SIM	nokia	Unlocked	Nokia 6300 4G	2G	Bar	Other	FM Radio	9.0	9.165085388994308	5.2053941908713695	“Please review all photos and description”	Without Contract	Nokia 2300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOKIA XR20 TA-1371 GREY 128GB T-MOBILE	210.0	10.0	1	210.0	https://www.ebay.com/itm/285209366642?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Does not apply	Micro USB	Bar	Other	Internet Connectivity	88.56291056088934	9.165085388994308	5.2053941908713695	“*PLEASE READ BELOW FOR ADDITIONAL DETAILS ON ITEMS* R2 Ready for Resale. Tested for key ...Read moreabout the seller notes“*PLEASE READ BELOW FOR ADDITIONAL DETAILS ON ITEMS* R2 Ready for Resale. Tested for key functionality. This unit was tested using the POST (Power ON Self-Test) & Professional IMEI diagnostic software. There is a standard battery health of at least 80% but on average our phones run roughly 85% or greater.”Read Lessabout the seller notes	Without Contract	TA-1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia 2760 Flip 4GB (Black) Tracfone Prepaid Phone FREE SHIPPING	29.03	12.99	4	116.1	https://www.ebay.com/itm/374539347638?nordt=true&orig_cvip=true&rt=nc	2023-04-11	New	Quad Core	3.7637822239322816	Black	MicroSD	Network Locked	Single SIM	nokia	Operator	Nokia 2760	4	Bar	Other	Internet Connectivity	4.0	5.0	5.2053941908713695	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Prepaid	Does Not Apply	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia Asha 503 3G 5MP GSM Series OS Feature Phone (RM-920)(Black)	14.99	0.0	1	14.99	https://www.ebay.com/itm/115743148050?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Used	Others	3.7637822239322816	Black	MicroSD	Factory Unlocked	Single SIM	nokia	Operator	Nokia Asha 503	3G	Bar	Other	Accelerometer, Ambient Light Sensor, Bluetooth Enabled, Camera, Color Screen, Email, Web, Email Access, FM Radio, Internet Connectivity, MMS (Multimedia Messaging), Proximity Sensor, Rear Camera, Touch Screen, Wi-Fi Capable	5.0	5.0	8.0	“EXCELLENT - Very Good - Tested & Fully Functional: Device + Battery + Back Cover”	Without Contract	Does Not Apply	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nokia G10 - 32GB - Dusk (Unlocked) (Dual SIM)	71.0	10.65	1	71.0	https://www.ebay.com/itm/266202417370?nordt=true&orig_cvip=true&rt=nc	2023-04-11	Open box	Octa Core	6.5	Purple	microSDXC	Factory Unlocked	Dual SIM (SIM + SIM/Memory Card)	nokia	Unlocked	Nokia G10	USB Type-C, Bluetooth, Wi-Fi	Bar	Android	Proximity Sensor, Accelerometer, High Capacity Battery (5000 mAh or More)	32.0	13.0	2.0	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	Without Contract	TA-1338, 719901153401	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
