Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link
Kyocera DuraForce Pro E6820 AT&T Unlocked GSM 32GB Rugged Android Smartphone New	$163.54	$9.00	76	$12,429.24	
New UNOPENED LG V60 ThinQ 5G V600TM T-MOBILE 128GB LTE  Smartphone USA	$258.62	$5.99	70	$18,103.30	https://www.ebay.com/itm/304473480152?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S22 S901U 5G 128GB 256GB (T-Mobile) Smartphone - All Colors	$428.67	$18.87	68	$29,149.32	https://www.ebay.com/itm/325317983216?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S9 SM-G960 - 64GB - Blue (T-Mobile) Unlocked Smartphone	$174.62	$11.22	73	$12,747.32	
Samsung Galaxy J7 16GB SM-J727A (AT&T Unlocked) GSM SmartPhone Good	$70.20	$10.50	83	$5,826.85	https://www.ebay.com/itm/353536994414?nordt=true&orig_cvip=true&rt=nc
Samsung G955 Galaxy S8+ Plus 64GB Android Verizon Wireless Smartphone - Good	$147.44	$14.99	99	$14,596.45	https://www.ebay.com/itm/362109849088?nordt=true&orig_cvip=true&rt=nc
DOOGEE S96 GT 8GB+256GB Rugged Smartphone Unlocked Cell Phone Night Vision NFC	$240.89	$0.00	69	$16,621.59	https://www.ebay.com/itm/363590174921?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S8 Active SM-G892A 64GB AT&T GSM Unlocked Smartphone New Sealed	$226.43	$0.00	70	$15,849.93	https://www.ebay.com/itm/393332595744?nordt=true&orig_cvip=true&rt=nc
Samsung G960 Galaxy S9 64GB Factory Unlocked Smartphone - Excellent	$190.10	$13.16	82	$15,588.19	https://www.ebay.com/itm/401763854259?nordt=true&orig_cvip=true&rt=nc
BlackBerry Curve 9360 - Black (Unlocked) GSM AT&T T-Mobile 3G Qwerty Smartphone	$46.31	$13.43	68	$3,149.32	https://www.ebay.com/itm/402622410381?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S6 Active G890A Factory Unlocked 32GB Gray Smartphone -Shaddows	$50.70	$10.73	94	$4,766.06	
Motorola XT20435 Moto G Sylus 128GB Verizon Smartphone Mystic Indigo - Very Good	$129.88	$7.25	92	$11,948.80	
Samsung Galaxy A51 SM-S515DL - 128GB - TracFone Smartphone 9/10	$64.61	$0.00	84	$5,427.01	https://www.ebay.com/itm/403589623396?nordt=true&orig_cvip=true&rt=nc
Samsung STSAS127DCPWP Galaxy A12, 32GB, Prepaid Straight Talk Smartphone, Black	$90.62	$0.00	261	$23,651.22	https://www.ebay.com/itm/124889985422?nordt=true&orig_cvip=true&rt=nc
LG Aristo 5 - Factory Unlocked - 32GB - Silver - Smartphone - Good	$64.26	$0.00	93	$5,976.24	https://www.ebay.com/itm/125018556322?nordt=true&orig_cvip=true&rt=nc
Motorola Moto G Pure - Boost Mobile Prepaid Smartphone - Brand New	$67.90	$0.00	131	$8,894.39	https://www.ebay.com/itm/125121622176?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 - 128GB - Factory Unlocked T-Mobile AT&T Verizon Smartphone New	$534.28	$14.99	70	$37,399.30	
Apple iPhone 8 Plus 64GB Unlocked AT&T T-Mobile Global Gold Smartphone	$228.93	$23.73	85	$19,459.13	https://www.ebay.com/itm/143951723451?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 Plus 64GB Factory Unlocked Smartphone	$249.94	$0.00	97	$24,244.03	
Apple iPhone 13 Pro Max 5G 128GB Sierra Blue - (AT&T) MLEG3LL/A Smartphone	$832.57	$0.00	76	$63,274.99	https://www.ebay.com/itm/144334024547?nordt=true&orig_cvip=true&rt=nc
✅Samsung Galaxy S4 16GB SGH-I337M (Unlocked) 4G WiFi Android Smartphone	$39.73	$0.00	91	$3,615.61	https://www.ebay.com/itm/144650611511?nordt=true&orig_cvip=true&rt=nc
"Samsung Galaxy A21 SM-A215U 32GB LTE 6.5"" Smartphone (Unlocked) - Very Good"	$109.37	$19.99	86	$9,405.80	https://www.ebay.com/itm/144810703512?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S7 G930V 32GB Black Fully Unlocked Smartphone	$76.45	$0.00	96	$7,339.04	
Apple iPhone XR 64GB Verizon A1984 Black UNLOCKED Smartphone  ✅❖Brand NEW ❖✅	$313.22	$43.96	101	$31,634.95	https://www.ebay.com/itm/165511080301?nordt=true&orig_cvip=true&rt=nc
Brand New Original Unlocked Samsung Galaxy Mega i9152 Daul SIM 5.8''SmartPhone	$58.72	$0.00	87	$5,108.28	https://www.ebay.com/itm/165619386285?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 - 64GB - All Colors (T-Mobile) Smartphone - Very Good Condition	$300.18	$0.00	67	$20,112.03	https://www.ebay.com/itm/174911430802?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A13  5G - SM-A136U - 64GB - GSM Unlocked Smartphone 10/10	$130.72	$10.20	74	$9,673.15	https://www.ebay.com/itm/175380625635?nordt=true&orig_cvip=true&rt=nc
Nokia®  Lumia 530 | RM-1018 | 4GB | White Smartphone | GSM unlocked | Open Box	$22.49	$0.00	102	$2,293.69	
OPEN BOX - Samsung Galaxy S10+ G975U1 Factory Unlocked 128GB 8GB RAM Smartphone	$295.03	$8.00	68	$20,062.32	
New & Sealed - TCL 20XE - Boost Mobile Prepaid Smartphone - Free Shipping!	$65.05	$0.00	225	$14,636.75	https://www.ebay.com/itm/185286006403?nordt=true&orig_cvip=true&rt=nc
LG Q7+ - 64GB - Blue (T-mobile metropcs Unlocked) Smartphone B stock	$66.92	$0.00	85	$5,688.12	
Samsung Galaxy A50 A505U Verizon GSM Unlocked 64GB 25MP 6.4 in Good Smartphone	$111.88	$8.95	99	$11,075.71	
✅Motorola Moto Z2 Force 64GB Black XT1789 (AT&T / Verizon Unlocked )Smartphone	$160.57	$17.47	69	$11,079.50	https://www.ebay.com/itm/224644924730?nordt=true&orig_cvip=true&rt=nc
LG Q7+ - 64GB - Blue (T-mobile metropcs Unlocked) Smartphone B stock	$66.92	$0.00	85	$5,688.12	
Samsung Galaxy A50 A505U Verizon GSM Unlocked 64GB 25MP 6.4 in Good Smartphone	$111.88	$8.95	99	$11,075.71	
✅Motorola Moto Z2 Force 64GB Black XT1789 (AT&T / Verizon Unlocked )Smartphone	$160.57	$17.47	69	$11,079.50	
Apple iPhone X - 256GB - Space Gray - GSM Unlocked - Smartphone	$218.71	$38.32	69	$15,091.02	
Apple iPhone X 🍎 64GB 256GB Verizon T-Mobile AT&T Factory Unlocked 📱 Grade B	$308.31	$13.65	75	$23,122.96	https://www.ebay.com/itm/233106720881?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 Black 64GB 🍎 Verizon T-Mobile AT&T Unlocked Good Smartphone	$311.32	$23.96	84	$26,151.23	https://www.ebay.com/itm/233585707339?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XS Fully Unlocked (Any Carrier) Smartphone	$203.42	$10.03	80	$16,273.32	https://www.ebay.com/itm/234380621307?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S5 G900 16GB GSM Unlocked AT&T T-Mobile Verizon Sprint Smartphone	$48.11	$0.00	91	$4,377.65	https://www.ebay.com/itm/255668588084?nordt=true&orig_cvip=true&rt=nc
"CAT S62 T-Mobile GSM Unlocked Rugged SmartPhone 5.8"" 128GB - Excellent Condition"	$190.55	$20.04	69	$13,147.65	https://www.ebay.com/itm/265770080428?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 Pro 64GB 256GB Fully Unlocked 4G LTE Smartphone A2160	$386.92	$14.99	75	$29,019.25	
LG Stylo 5 32gb Black LM-Q720QM6 (Spectrum Mobile) Android Smartphone RG5177	$52.44	$6.95	78	$4,090.46	
Apple iPhone 14 Pro 128GB/256GB A2650 Factory Unlocked Smartphone Open Box	$972.46	$47.40	75	$72,934.25	https://www.ebay.com/itm/285069051292?nordt=true&orig_cvip=true&rt=nc
"XIAOMI MI MAX 3 4/6gb 64/128gb Octa Core 6.9"" Dual Sim Android 10 Smartphone 4g"	$298.75	$27.78	68	$20,314.70	https://www.ebay.com/itm/353446101945?nordt=true&orig_cvip=true&rt=nc
Sonim XP5 XP5700 4GB Black Verizon Rugged Smartphone PTT - Very Good	$43.07	$14.99	82	$3,531.90	https://www.ebay.com/itm/362905427255?nordt=true&orig_cvip=true&rt=nc
New T-Mobile Samsung Galaxy Note 4 N910T 32GB UNLOCKED Smartphone/Black/	$118.52	$19.99	70	$8,296.31	https://www.ebay.com/itm/363677103135?nordt=true&orig_cvip=true&rt=nc
New UNOPENED Samsung Galaxy S6 SM-G920T T-MOBILE 32GB Smartphone ALL COLORS	$111.33	$5.99	95	$10,576.05	https://www.ebay.com/itm/363677104397?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 32GB Unlocked Smartphone - Excellent	$143.06	$19.99	87	$12,445.99	https://www.ebay.com/itm/382247905717?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 256GB Verizon Smartphone - Very Good	$180.98	$14.99	101	$18,278.68	https://www.ebay.com/itm/382564723978?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XS Max 256GB Verizon Smartphone - Very Good	$439.71	$0.00	105	$46,169.95	
Apple iPhone 11 Pro Max 64GB Verizon Smartphone - Good	$617.19	$0.00	89	$54,929.54	https://www.ebay.com/itm/383938536651?nordt=true&orig_cvip=true&rt=nc
New Samsung Galaxy S20 5G 128GB SM-G981U GSM+CDMA Unlocked Smartphone Mobile	$485.69	$5.00	70	$33,998.30	https://www.ebay.com/itm/393637601558?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S9+ Plus SM-G965U 64GB Unlocked AT&T Verizon T-Mobile Smartphone	$236.71	$0.00	72	$17,043.07	https://www.ebay.com/itm/403014746383?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S7 EDGE G935A GSM Factory Unlocked 32GB Smartphone - Grade B+	$88.95	$11.65	80	$7,115.76	
New UNOPENED Motorola Z4 XT1980-4 VERIZON ONLY 128G GRAY Smartphone	$206.93	$9.49	72	$14,899.28	https://www.ebay.com/itm/403599707387?nordt=true&orig_cvip=true&rt=nc
Motorola XT2041-4 Moto G8 Smartphone, 64GB Memory, Unlocked Cellular Smoke Black	$121.55	$0.00	87	$10,575.10	
2022 New Android Unlocked Cell Phone Smartphone Quad Core Dual SIM 5MP GPS WIFI	$70.02	$10.31	75	$5,251.58	
��Brand New Samsung Galaxy S20 Ultra 5G SM-G988U1 Factory Unlocked Smartphones��	$793.04	$0.00	73	$57,891.67	https://www.ebay.com/itm/114704337700?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S10e - G970U - 128/256GB - Factory Unlocked - Smartphone - Good	$150.13	$0.00	85	$12,761.45	https://www.ebay.com/itm/114939034889?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S20 FE 5G 128GB Smartphone Cloud Navy 5G LTE SM-G781U AT&T	$358.16	$0.00	73	$26,145.48	https://www.ebay.com/itm/133662696578?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 12 Pro Max Graphite 128GB - (AT&T) MG8X3LL/A iOS Smartphone	$889.98	$0.00	79	$70,308.26	https://www.ebay.com/itm/133693914838?nordt=true&orig_cvip=true&rt=nc
Google Pixel 3 - 64GB - Pink - Verizon + GSM Unlocked - Smartphone - Very Good	$80.19	$37.49	84	$6,736.02	
Samsung Galaxy S10+ SM-G975U 128GB (Unlocked) Smartphone-Prism Blk B-Stock	$180.29	$0.00	78	$14,062.82	https://www.ebay.com/itm/155022667361?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S10e G970U 128GB Factory Unlocked Android Smartphone - Very Good	$213.78	$10.60	68	$14,536.93	https://www.ebay.com/itm/162718759576?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR - 64GB 128GB 256GB - Verizon AT&T Sprint T-Mobile Smartphone	$321.28	$0.00	66	$21,204.34	
Samsung Galaxy A50 (SM-A505W) 64GB GSM Unlocked Black Smartphone Fair	$83.94	$0.00	105	$8,813.92	https://www.ebay.com/itm/175095093961?nordt=true&orig_cvip=true&rt=nc
UMIDIGI BISON Pro 4/8GB+128GB Smartphone Rugged Waterproof Phone Helio G80 NFC 	$140.16	$12.99	71	$9,951.29	https://www.ebay.com/itm/175501092957?nordt=true&orig_cvip=true&rt=nc
Xiaomi Redmi Note 11 Pro Smartphone MIUI 12 Dimensity 920 Octa Core Global ROM	$350.85	$0.00	66	$23,156.34	https://www.ebay.com/itm/185165339537?nordt=true&orig_cvip=true&rt=nc
"LG V40 ThinQ V405UA Verizon 64GB 6.4"" Android Smartphone Excellent"	$119.42	$23.95	74	$8,837.08	https://www.ebay.com/itm/185325542650?nordt=true&orig_cvip=true&rt=nc
New *UNOPENDED* Apple iPhone 7 Plus Unlocked Smartphone/128GB/ROSE GOLD	$224.42	$5.99	67	$15,036.33	https://www.ebay.com/itm/195226289941?nordt=true&orig_cvip=true&rt=nc
New Samsung Galaxy S22 Ultra 5G SM-S908U 512GB Factory Unlocked Smartphone	$974.59	$29.99	67	$65,297.33	https://www.ebay.com/itm/195325130186?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 12 - 128GB - Factory Unlocked T-Mobile AT&T Verizon Smartphone New	$590.66	$29.99	66	$38,983.34	https://www.ebay.com/itm/195580920427?nordt=true&orig_cvip=true&rt=nc
"New 2022 i4 Pro Max 7.3"" 12G+512GB Android 12 Unlocked 5G Smartphone Cheap Phone"	$135.20	$0.00	68	$9,193.81	https://www.ebay.com/itm/204187226911?nordt=true&orig_cvip=true&rt=nc
BLU G50 Plus G0350WW - 32GB - Unlocked Android Smartphone	$50.00	$8.29	100	$5,000.00	
✅Apple iPhone 5C 8GB 16GB 32GB WiFi Smartphone AT&T/ T-Mobile GSM Unlocked	$36.43	$11.08	71	$2,586.47	
NEW Samsung Galaxy S20 ULTRA 5G 128GB | 512GB Smartphone	$293.94	$20.16	66	$19,400.00	https://www.ebay.com/itm/225221356914?nordt=true&orig_cvip=true&rt=nc
Dual Sim Unlocked 5.8 Inch Note25U Android 10 Smartphone 3G  Cheap Phone Mobile	$52.62	$0.00	71	$3,736.23	
Samsung Galaxy G998U S21 Ultra 5G 256GB Unlocked Smartphone - Good	$424.07	$0.00	76	$32,229.24	https://www.ebay.com/itm/255200540387?nordt=true&orig_cvip=true&rt=nc
New Samsung Galaxy S10 SM-G973U 128GB Factory Unlocked Mobile Smartphone	$235.50	$6.25	70	$16,485.30	https://www.ebay.com/itm/255610756543?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A42 5G | 128GB | Verizon AT&T OR GSM Unlocked Smartphone SM-A426U	$208.38	$0.00	67	$13,961.65	https://www.ebay.com/itm/265158004350?nordt=true&orig_cvip=true&rt=nc
Tracfone Samsung Galaxy A13 5G Prepaid Smartphone (Locked) - Black - 64GB	$130.82	$0.00	72	$9,419.28	https://www.ebay.com/itm/284846014250?nordt=true&orig_cvip=true&rt=nc
SIMPLE Mobile moto g Pure, 32GB, Blue - Prepaid Smartphone (Locked)	$49.99	$0.00	106	$5,298.94	https://www.ebay.com/itm/284984369579?nordt=true&orig_cvip=true&rt=nc
Total by Verizon Moto g Pure, 64GB, Blue - Prepaid Smartphone(Locked)	$51.21	$0.00	98	$5,019.02	https://www.ebay.com/itm/285013881203?nordt=true&orig_cvip=true&rt=nc
New Alcatel GO FLIP V 4051S - 8GB - Black (Verizon) Smartphone	$50.37	$4.99	70	$3,526.22	
Google Pixel 4 XL 64GB 128GB Verizon T-Mobile AT&T Unlocked Smartphone - Grade C	$252.64	$0.00	67	$16,926.99	
Microsoft Surface Duo 128GB (Unlocked GSM) Folding 2 Screen Smartphone - Glacier	$247.50	$19.48	66	$16,335.00	https://www.ebay.com/itm/314155195998?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S21 Plus + 5G SM-G996U 128GB Unlocked Smartphone - Good	$294.11	$9.74	94	$27,645.94	https://www.ebay.com/itm/314214120610?nordt=true&orig_cvip=true&rt=nc
Unlocked Samsung Galaxy Note 10 SM-N970U 256GB 512GB GSM Verizon Smartphone	$301.98	$18.98	68	$20,534.32	
Apple iPhone XR Fully Unlocked (Any Carrier) Smartphone	$263.33	$6.80	70	$18,433.40	https://www.ebay.com/itm/353912093497?nordt=true&orig_cvip=true&rt=nc
4G Android Smartphone 4+64GB Factory Unlocked Mobile Phone Octa Core 2SIM DOOGEE	$61.00	$0.00	87	$5,306.63	
Palm Phone PVG100 Verizon ONLY Smartphone STANDALONE Device 3.3 inch 32GB	$99.95	$27.66	72	$7,196.40	
Apple iPhone XR 256GB Unlocked Smartphone - Good	$223.08	$0.00	89	$19,854.55	https://www.ebay.com/itm/364106336636?nordt=true&orig_cvip=true&rt=nc
Samsung G935 Galaxy S7 Edge 32GB Verizon Smartphone - Very Good	$104.28	$0.00	106	$11,053.22	
Samsung Galaxy Note 9 N960 128GB Unlocked Smartphone AT&T T-Mobile Verizon Good	$198.45	$4.45	69	$13,693.05	https://www.ebay.com/itm/384677268931?nordt=true&orig_cvip=true&rt=nc
Samsung N970 Galaxy Note 10 256GB Unlocked Android Smartphone - Very Good	$209.00	$0.00	74	$15,466.00	https://www.ebay.com/itm/403921470945?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 12 Mini 256GB Unlocked Smartphone - Very Good	$360.15	$14.99	74	$26,651.30	https://www.ebay.com/itm/403999379317?nordt=true&orig_cvip=true&rt=nc
"Samsung STSAS115DCPWP Galaxy A11 6.4"" Smartphone, Straight Talk, 32GB Storage, 2"	$55.28	$0.00	181	$10,005.00	
Google Pixel 2 XL - 64/128GB  - Black / White - Fully Unlocked - Smartphone	$63.49	$14.94	79	$5,015.56	
Google Pixel 3 XL - 64GB / 128GB - Unlocked - Black / Pink / White - Smartphone	$112.08	$31.80	69	$7,733.31	https://www.ebay.com/itm/114769575489?nordt=true&orig_cvip=true&rt=nc
Fully Unlocked Samsung Galaxy A50 SM-A505U | 64GB | Black Smartphone 8.5/10	$143.06	$0.00	92	$13,161.50	
"ZTE Blade A31 32GB 5.45"" 4G LTE GSM Factory Unlocked Android Smartphone New"	$77.86	$9.95	74	$5,761.30	https://www.ebay.com/itm/125054156566?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A13 5G 64GB Black Prepaid Smartphone 6.5 in LCD Screen Size	$59.80	$0.00	486	$29,061.22	https://www.ebay.com/itm/125416976116?nordt=true&orig_cvip=true&rt=nc
New Samsung Galaxy S8+ Plus 64GB SM-G955U BLUE Unlocked  GSM  4G LTE Smartphone	$237.47	$0.00	70	$16,622.92	
Google Pixel 3 XL Verizon 4G Unlocked GSM Android Cell Phone 64GB 3XL Good	$110.02	$13.32	79	$8,691.55	https://www.ebay.com/itm/164003499741?nordt=true&orig_cvip=true&rt=nc
Cheap Unlocked Smartphone Android8.1 Quad Core Dual SIM AT&T T-mobile Cell Phone	$43.02	$0.00	89	$3,829.11	
Samsung Galaxy S8 Plus S8+ Unlocked Shadows Android Smartphone 64GB SM-G955 S8+	$98.05	$6.95	86	$8,432.66	
Google Pixel 2 Smartphone Unlocked (Black/ White/ Blue)	$77.25	$11.05	82	$6,334.18	https://www.ebay.com/itm/185551392301?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S8 SM-G950U G950 Fully Unlocked (Any Carrier) SmartPhone Good	$113.64	$9.84	78	$8,863.86	https://www.ebay.com/itm/193399346764?nordt=true&orig_cvip=true&rt=nc
LG V40 ThinQ LMV405UA GSM Factory Unlocked 64GB Black Smartphone - Image Burn	$85.11	$11.40	78	$6,638.82	
"Samsung Galaxy Note 10+ 5G N976U (AT&T Unlocked) 256GB 512GB 6.8"" SmartPhone"	$435.05	$8.89	67	$29,148.33	https://www.ebay.com/itm/203512773213?nordt=true&orig_cvip=true&rt=nc
"Samsung Galaxy S9 G960U (Fully Unlocked) 5.8"" 64GB SmartPhone"	$103.55	$5.00	79	$8,180.09	https://www.ebay.com/itm/224398959240?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy Note9 N960U 128GB Factory Unlocked Smartphone - Excellent	$244.36	$0.00	87	$21,259.13	
Samsung Galaxy S8 Active SM-G892A - 64GB Blue Camo (GSM Unlocked) Smartphone	$127.66	$22.21	76	$9,702.29	
LG Aristo 2 Plus LM-X212TA 16GB Blue T-Mobile Unlocked Android Smartphone USED	$38.14	$0.00	72	$2,745.75	
Samsung Galaxy Note 10+ 5G 256GB N976V Verizon/Unlocked Smartphone - Excellent	$296.35	$0.00	77	$22,819.23	https://www.ebay.com/itm/255581011033?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 Pro - 64GB - Midnight Green - Fully Unlocked Smartphone - A2160	$375.28	$14.99	68	$25,519.32	https://www.ebay.com/itm/265600401017?nordt=true&orig_cvip=true&rt=nc
New Apple iPhone 12 64GB Factory Unlocked T-Mobile AT&T Verizon Smartphone  ~~	$572.08	$19.23	68	$38,901.32	
Apple iPhone 7 Plus 32GB/128GB – Unlocked/ Verizon/ T-Mobile – Smartphone CDMA	$183.52	$11.42	65	$11,928.88	
🔥🔥New Samsung Galaxy Note 10 SM-N970U1-256GB FACTORY UNLOCKED SMARTPHONES🔥🔥	$347.50	$0.00	70	$24,325.16	https://www.ebay.com/itm/284104102999?nordt=true&orig_cvip=true&rt=nc
CAT S62 128GB 4G LTE (T-Mobile) GSM Unlocked Rugged Smartphone - Excellent	$156.58	$8.74	76	$11,900.04	https://www.ebay.com/itm/284800928063?nordt=true&orig_cvip=true&rt=nc
Apple iPhone SE 16GB 32GB Unlocked Sim Free 4G LTE Smartphone Excellent Device	$45.96	$0.00	65	$2,987.08	
Apple iPhone 6s 32GB Smartphone AT&T Sprint T-Mobile Verizon or Unlocked 4G	$87.56	$0.00	74	$6,479.38	
AGM H5 7000MAH Rugged Smartphone Unlocked Cell Phones 64GB/128GB 2SIM Android	$253.06	$0.00	73	$18,473.46	https://www.ebay.com/itm/313987410998?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S9 / S9+ Plus - Factory Unlocked - 64GB - Android Smartphone 	$133.29	$0.00	94	$12,529.41	
"Samsung Galaxy Note 10+ Plus 5G N976U (AT&T Unlocked) 6.8"" SmartPhone Good"	$371.31	$5.00	68	$25,249.32	https://www.ebay.com/itm/324700579327?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S22 Ultra 5G S908U 512GB Red (Factory Unlocked) Smartphone	$869.08	$25.26	65	$56,490.35	https://www.ebay.com/itm/325275689582?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 Plus 64GB Sprint Smartphone - Very Good	$219.05	$0.00	95	$20,809.42	
LG G820 G8 ThinQ 128GB Unlocked Smartphone - Excellent	$158.69	$0.00	65	$10,314.73	
Samsung N970 Galaxy Note 10 256GB Verizon 4G LTE Android Smartphone - Very Good	$260.65	$0.00	77	$20,069.74	https://www.ebay.com/itm/401985990556?nordt=true&orig_cvip=true&rt=nc
BlackBerry Classic Q20 - Verizon (Unlocked) 4G LTE GSM WiFi Touch Smartphone	$93.93	$15.48	66	$6,199.34	https://www.ebay.com/itm/402750536683?nordt=true&orig_cvip=true&rt=nc
New in Sealed Box Apple iPhone X 256GB A1865 USA UNLOCKED Smartphone 256GB BLK	$370.29	$5.99	69	$25,550.31	https://www.ebay.com/itm/403793359382?nordt=true&orig_cvip=true&rt=nc
"Motorola Moto G Stylus XT2131 5G 128GB Green 2021 Smartphone ""For T-Mobile Only"""	$148.93	$9.99	70	$10,425.25	https://www.ebay.com/itm/403888347713?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A50 4G LTE 64GB Smartphone T-Mobile-AT&T (GSM Unlocked)	$191.38	$0.00	74	$14,162.00	
"Samsung SM-G996UZKAATT Galaxy S21+ 5G LTE AT&T Unlocked (128GB) 6.7"" Smartphone"	$558.29	$0.00	115	$64,203.20	https://www.ebay.com/itm/114782586098?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XS - Space Gray - 64GB - Fully Unlocked - Smartphone	$227.88	$34.33	71	$16,179.81	https://www.ebay.com/itm/114940971490?nordt=true&orig_cvip=true&rt=nc
Sonim XP8 XP8800 4G LTE 64GB Verizon Rugged Android Smartphone In Box	$125.73	$0.00	88	$11,064.47	
Original Samsung Galaxy S5 SM-G900 16GB ATT TMOBILE GSM Unlocked Smartphone 8/10	$54.63	$0.00	83	$4,534.22	https://www.ebay.com/itm/124881455597?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A21 - Factory Unlocked - 32GB - Black - Smartphone	$155.67	$28.95	74	$11,519.26	https://www.ebay.com/itm/125000259783?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S4 MINI GT-I9195 8GB Unlocked Android Smartphone Black Very Good	$38.35	$0.00	98	$3,758.18	https://www.ebay.com/itm/125146988206?nordt=true&orig_cvip=true&rt=nc
Apple iPhone SE 1st Gen Fully Unlocked GSM/CDMA Smartphone 16GB,32GB,64GB,128GB	$71.07	$13.99	91	$6,467.20	https://www.ebay.com/itm/125680944287?nordt=true&orig_cvip=true&rt=nc
Unlocked Samsung Galaxy XCover Pro Rugged SM-G715A 64GB GSM SmartPhone Very Good	$289.42	$17.49	65	$18,812.10	
Samsung Galaxy A11 32GB Black Smartphone AT&T SM-A115A	$67.69	$0.00	95	$6,430.44	https://www.ebay.com/itm/133582320082?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 【New】 - 64GB 256GB Fully Unlocked Smartphone Gold Grey Silver Red	$280.67	$0.00	65	$18,243.50	
Apple iPhone 12 Pro Max 5G 128GB Blue - (T-Mobile) MG9T3LL/A iOS Smartphone	$692.67	$0.00	83	$57,491.91	https://www.ebay.com/itm/133890008784?nordt=true&orig_cvip=true&rt=nc
UScellular HPP-L55B Hot Pepper Serrano Black 5.5'' 4G 2GB RAM 16GB Smartphone	$15.44	$0.00	93	$1,435.96	https://www.ebay.com/itm/134189162659?nordt=true&orig_cvip=true&rt=nc
New *Sealed* LG V60 ThinQ 4G 5G LMV600VM 128GB VERIZON VOLTE Smartphone USA SF	$225.52	$5.99	66	$14,884.29	https://www.ebay.com/itm/144748003881?nordt=true&orig_cvip=true&rt=nc
Motorola Moto G Power - 64GB - Smoke Black (Verizon) Smartphone	$120.67	$0.00	76	$9,171.24	https://www.ebay.com/itm/155085001510?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 Smartphone - 4G - 64GB - All Colors - Fully Unlocked - Excellent	$141.05	$0.00	115	$16,220.38	https://www.ebay.com/itm/164574819342?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 Plus Smartphone 32GB CDMA & GSM Unlocked - Good	$180.82	$25.63	66	$11,934.00	
Google Pixel 2 - 2XL - 64GB - 128GB - Black/Blue/White - Fully Unlocked - GOOD	$67.18	$8.99	82	$5,508.90	https://www.ebay.com/itm/175025178462?nordt=true&orig_cvip=true&rt=nc
Motorola Droid MAXX 2 - XT1565 - 16 GB - (Verizon Unlocked) Durable Smartphone	$117.75	$21.25	75	$8,831.25	
Nuu Mobile A6L-C 8GB GSM Unlocked Smartphone	$34.99	$0.00	374	$13,086.26	
Apple iPhone 7 32GB/128GB 4G LTE iOS Smartphone (Factory Unlocked)	$100.36	$8.00	65	$6,523.17	https://www.ebay.com/itm/185401704268?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 32GB/128GB 4G LTE iOS Smartphone (Factory Unlocked)	$112.64	$17.22	72	$8,110.28	https://www.ebay.com/itm/185573067315?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S7 EDGE G935A GSM Factory Unlocked 32GB Smartphone - Good	$95.37	$0.00	81	$7,724.74	
LG Stylo 6 LMQ730 64GB Locked for T-Mobile White Smartphone Open Box	$140.35	$16.03	71	$9,964.79	
